PUBCHEM_OPENEYE_CAN_SMILES	PUBCHEM_COMPOUND_CID	PUBCHEM_IUPAC_INCHIKEY	PUBCHEM_MOLECULAR_FORMULA	PUBCHEM_MOLECULAR_WEIGHT
CC(CCCNC(=C1CCOC1=O)C)NC2=C3C(=CC(=C2)OC)C=CC=N3	9831444	ADCOUXIGWFEYJP-SDXDJHTJSA-N	C21H27N3O3	369.465
CN1CCN2C3CCN(CC3C4=C2C1=CC=C4)CCCC(=O)C5=CC=C(C=C5)F	9821941	HOIIHACBCFLJET-UHFFFAOYSA-N	C24H28FN3O	393.506
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CN=C(C=C3)N)NC=C2Cl	9818618	VECXRJVRQUZNTE-UHFFFAOYSA-N	C13H11ClN4O2S	322.767
CCOC1=NC2=CC=CC(=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C5=NNN=N5)C(=O)OC(C)OC(=O)OC6CCCCC6.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	9811533	GBMIVDMAHNBPIH-UHFFFAOYSA-N	C40H42ClN9O10S2	908.399
CN1C(=O)CN2C=C(C(=O)C3=CC(=CC1=C32)CN4CCOCC4)C(=O)NCC5=CC=C(C=C5)Cl	9805202	GOUFCWPWLUOOBL-UHFFFAOYSA-N	C25H25ClN4O4	480.949
C1=CC2=C(C(=C1)NS(=O)(=O)C3=CC(=CC(=C3)F)F)N=CC=C2	8028189	WZFBMTIWOZGMMR-UHFFFAOYSA-N	C15H10F2N2O2S	320.314
C1CN(CCN1)C2=CC=CC3=C2NC(=C3)S(=O)(=O)C4=C(C(=CC=C4)Cl)Cl	6918751	XYZWTALSHUIGNA-UHFFFAOYSA-N	C18H17Cl2N3O2S	410.313
CC(C)N1C2=C(C3=CC=CC=C3C=C2)N=C1C4=CC=C(C=C4)OC	6917745	XVDXNSRMHBAVAX-UHFFFAOYSA-N	C21H20N2O	316.404
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)NC)OC	6711321	HKSZLNNOFSGOKW-VYEKLMEQSA-N	C28H26N4O3	466.541
COC1=C2CCN(C2=C(C=C1)[N+](=O)[O-])C(=O)CCC(C(=O)O)N	6604871	GXIDBZKXGUNITQ-VIFPVBQESA-N	C14H17N3O6	323.305
CC1=CC(=C(C(=C1N)[N+](=O)[O-])C)N	5488469	OSLJLSOBKOGJHE-UHFFFAOYSA-N	C8H11N3O2	181.195
CC1=CC(=CC(=C1N)[N+](=O)[O-])N	5488468	WJADKDGCBYAUMT-UHFFFAOYSA-N	C7H9N3O2	167.168
CC1=C(C(=C(C=C1N)[N+](=O)[O-])N)C	5488158	AIMGCRFODJUJKC-UHFFFAOYSA-N	C8H11N3O2	181.195
C1=C(C=C(C(=C1[N+](=O)[O-])N)CCO)N	5488103	FERJJDIFVVTDGQ-UHFFFAOYSA-N	C8H11N3O3	197.194
C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2N=C5C(=N4)NC(=O)NC5=O	5409407	BKGOEQARIFRUQI-UHFFFAOYSA-N	C18H10N4O2	314.304
COC1=CC2=C(C=C1)C3=C4C(=C5C6=C(C=C(C=C6)OC)NC5=C3N2)C(=O)NC4=O	5330716	PHOPMJNJEYAORG-UHFFFAOYSA-N	C22H15N3O4	385.379
CNC(=O)C1=CC=CC2=NC3=CC=CC=C3N=C21	4257706	DJAVTZBXJNBTRP-UHFFFAOYSA-N	C14H11N3O	237.262
CC1=CC=C(C2=NO[N+](=C12)[O-])[N+](=O)[O-]	3815759	GYSYGOWOTQKBTH-UHFFFAOYSA-N	C7H5N3O4	195.134
CC1=C(NC2=C1C=CC3=C2N=CC=C3)C	3696582	APTDWHWHMIIOLV-UHFFFAOYSA-N	C13H12N2	196.253
C1=CC=C(C=C1)C(=O)NC(=S)NC2=CC=CC3=C2N=CC=C3	3567992	CPYKJTUVPPZYJY-UHFFFAOYSA-N	C17H13N3OS	307.371
C1COCCN1C2=C3C=CC=NC3=C(C=C2)[N+](=O)[O-]	3135677	XUTGXDZAOLBEAE-UHFFFAOYSA-N	C13H13N3O3	259.265
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC(=O)C(C)(C)C	3062803	HTJGZCOBOWPZJZ-UHFFFAOYSA-N	C24H29N5O4	451.527
CN(C)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	3062801	ZGTNPNYYWFKPGQ-UHFFFAOYSA-N	C18H19N5O3	353.382
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=C(C3=N1)C=C(C=C4)OC	3062800	RWTIAOPURCLBPH-UHFFFAOYSA-N	C20H23N5O3	381.436
C1=CC=C2C(=C1)C3=NN(C4=C3C(=C(C=C4)[N+](=O)[O-])N2)CCNCCO	3062799	TVQWYWDANHLOFM-UHFFFAOYSA-N	C17H17N5O3	339.355
CCN(CC)CCN1C2=C3C(=C(C=C2)[N+](=O)[O-])NC4=CC=CC=C4C3=N1	3062798	VALPGWNRUXIMBM-UHFFFAOYSA-N	C19H21N5O2	351.41
CC1=C2C(=C(C=C(C2=NC=C1)NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F.C(CC(=O)O)C(=O)O	3061968	VMXINWSRRNXJPQ-UHFFFAOYSA-N	C27H32F3N3O6	551.563
C[N+]1=CC=C(C=C1)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=C5C=CC=C(C5=[N+](C=C4)C)N.[I-].[I-]	3052457	DZYRQRNXLUIQFC-UHFFFAOYSA-N	C29H28I2N6O	730.393
CC1=C(C=CC(=C1[N+](=O)[O-])[N+](=O)[O-])O	3032394	IUOFDOCUNLJHFO-UHFFFAOYSA-N	C7H6N2O5	198.134
CC1CN2C3=C(C=C(C=C3CN1CC4CCC4)Cl)NC2=S	3010463	PKZAJUIHMAJLNC-UHFFFAOYSA-N	C16H20ClN3S	321.867
CC1CN2C3=C(C=C(C=C3CN1CC4CC4)Cl)NC2=S	3010461	DCTURVKYYUBBDN-UHFFFAOYSA-N	C15H18ClN3S	307.84
CC1CN2C3=C(CN1CC4CC4)C=CC=C3NC2=S	3010460	AKFJHUREZCFDBB-UHFFFAOYSA-N	C15H19N3S	273.398
CCC(=CCN1CC2=CC(=CC3=C2N(CC1C)C(=S)N3)Cl)CC	3010458	FSSMMXGYUTZUEJ-UHFFFAOYSA-N	C18H24ClN3S	349.921
CC1CN2C3=C(CN1CC(=C)C)C=CC=C3NC2=S	3010457	NQNUYBZRXOZDAN-UHFFFAOYSA-N	C15H19N3S	273.398
CC1CN2C3=C(C=C(C=C3CN1CCC4CC4)Cl)NC2=S	3010456	LAACFMMYUGCGHA-UHFFFAOYSA-N	C16H20ClN3S	321.867
CC1CN2C3=C(C=C(C=C3CN1CC4CCC4)Cl)NC2=O	3010444	OHCDAJUVILOSQN-UHFFFAOYSA-N	C16H20ClN3O	305.806
CCC(=CCN1CC2=CC(=CC3=C2N(CC1C)C(=O)N3)Cl)CC	3010443	WHTSSIODQOYDDM-UHFFFAOYSA-N	C18H24ClN3O	333.86
CC1CN2C3=C(C=C(C=C3CN1CC=C(C)C)Cl)NC2=O	3010441	FRCNLKVXRALXMC-UHFFFAOYSA-N	C16H20ClN3O	305.806
CC1=C(C(=CC=C1)C)C(=O)N2CCC(CC2)(C)N3CCC(CC3)NC4=CC=CC5=C4N(C=C5)C	3008911	VSXCLFPMMBCXQW-UHFFFAOYSA-N	C29H38N4O	458.65
CC1CN2C3=C(C=CC(=C3CN1CC=C(C)C)C)NC2=S	3000849	RZFLHYQFGJSNNI-ZDUSSCGKSA-N	C17H23N3S	301.452
CC1CN2C3=C(C=CC(=C3CN1CC=C(C)C)Br)NC2=S	3000846	KLGCHFDLQQTTNC-NSHDSACASA-N	C16H20BrN3S	366.321
CC1CN2C3=C(C(=C(C=C3CN1CC=C(C)C)Cl)Cl)NC2=S	3000783	ROQNJTBXZCAOED-JTQLQIEISA-N	C16H19Cl2N3S	356.309
CC1CN(CC2=CC(=CC3=C2N1C(=S)N3)Cl)CC(=C)C	3000781	IHQQZXISEYPLLJ-JTQLQIEISA-N	C15H18ClN3S	307.84
CC1CN2C3=C(C=C(C=C3CN1CC=C(C)C)Cl)NC2=S	3000780	RCSLUNOLLUVOOG-LLVKDONJSA-N	C16H20ClN3S	321.867
CCCN1CC2=C3C(=CC=C2)NC(=S)N3CC1C	3000351	MCPJZHMZVKLMDI-UHFFFAOYSA-N	C14H19N3S	261.387
CC1CN2C3=C(CN1CC(=C)C)C=CC=C3NC2=S	3000350	NQNUYBZRXOZDAN-NSHDSACASA-N	C15H19N3S	273.398
C1COCCN1C2=NC3=C(C=CC=C3[N+](=O)[O-])C=C2	2905409	NPRXCEZJOJIUJD-UHFFFAOYSA-N	C13H13N3O3	259.265
CC1=NC2=C(C=CC=C2NS(=O)(=O)C3=CC=CC=C3)C=C1	2848041	IXWWCFNPCYOVOT-UHFFFAOYSA-N	C16H14N2O2S	298.36
C1CCN(C1)C2=C3C(=C(C=C2)[N+](=O)[O-])C=CC=N3	2829609	DMERJCJHEOTUBG-UHFFFAOYSA-N	C13H13N3O2	243.266
C1=CC=C(C=C1)CCNC(=O)C2=CC3=C(N2)C(=CC=C3)[N+](=O)[O-]	2823659	VXDJRTJBOJFUOC-UHFFFAOYSA-N	C17H15N3O3	309.325
C1=CC=C(C=C1)N2C(=O)C3=CC(=CC(=C3N2)[N+](=O)[O-])[N+](=O)[O-]	2783525	PBZJZJOWHIIIOE-UHFFFAOYSA-N	C13H8N4O5	300.23
C1=CC(=C2C(=C1)NC=N2)C(=O)O	2771758	VVQNAFBGAWCMLU-UHFFFAOYSA-N	C8H6N2O2	162.148
CC1=CC2=C(C(=C1C)[N+](=O)[O-])N=CN2	2768815	YOCFPELJWAVPDL-UHFFFAOYSA-N	C9H9N3O2	191.19
CC(=O)N1CCC2=CC(=CC(=C21)[N+](=O)[O-])Br	2729243	RCELVCGNAKOBPO-UHFFFAOYSA-N	C10H9BrN2O3	285.097
C1=CC2=C(C(=C1)NC(=S)N)N=CC=C2	1480923	FPTWSXFODBCVFM-UHFFFAOYSA-N	C10H9N3S	203.263
CC1=C(C2=C(C=C1)C=NN2)N	1480035	CFOWMGXCQUCKQR-UHFFFAOYSA-N	C8H9N3	147.181
C1C2C=CC1C3C2C(=O)N(C3=O)C4=CC=C(C=C4)C(=O)NC5=CC=CC6=C5N=CC=C6	1163034	ZGSXEXBYLJIOGF-BTYSMDAFSA-N	C25H19N3O3	409.445
CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3=CC=CC4=C3N=CC=C4	1119204	JMQGEQWKAAJVEZ-UHFFFAOYSA-N	C20H14ClN3O2	363.801
CC(C)C1=CC(=C(C(=C1)C(C)C)S(=O)(=O)NC2=CC=CC3=C2N=CC=C3)C(C)C	1069411	FTVVWDGOAFUJEM-UHFFFAOYSA-N	C24H30N2O2S	410.576
CC1=CC=CC(=C1)C(=O)NC2=CC=CC3=C2N=CC=C3	849605	YMYOMPUTQPZVKT-UHFFFAOYSA-N	C17H14N2O	262.312
C1=CC2=C(C3=C(C=C2)C=CC(=N3)N)N=C1	846035	YPYBVYAVVFLHDN-UHFFFAOYSA-N	C12H9N3	195.225
CC1=C(C=C(C=C1)C(=O)NC2=CC=CC3=C2N=CC=C3)C	835411	ISAYRDBWTLRBCC-UHFFFAOYSA-N	C18H16N2O	276.339
C1=CC=C(C(=C1)C(=O)NC2=CC=CC3=C2N=CC=C3)Cl	792771	JCSMGKUUEBFEAK-UHFFFAOYSA-N	C16H11ClN2O	282.727
CC(=O)NC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC3=C2N=CC=C3	788569	QPDFJASBWQRBQD-UHFFFAOYSA-N	C17H15N3O3S	341.385
CC1=NC2=C(N1)C=CC(=C2CN(C)C)O	761003	KOXFMYCKLMXBLJ-UHFFFAOYSA-N	C11H15N3O	205.261
CC1=CC(=C(C(=C1)C)S(=O)(=O)NC2=CC=CC3=C2N=CC=C3)C	739450	IVESLTHGGMMWTQ-UHFFFAOYSA-N	C18H18N2O2S	326.414
C1=CC=C(C(=C1)[N+](=O)[O-])S(=O)(=O)NC2=CC=CC3=C2N=CC=C3	739449	YCXUFEOBLVZNAP-UHFFFAOYSA-N	C15H11N3O4S	329.33
C1CCC2=C(C1)C3=C(N2O)C=CC4=NON=C43	673744	RCEZSSSRORSGPX-UHFFFAOYSA-N	C12H11N3O2	229.239
C1=CC=C2C(=C1)C3=C(C4=C(C=CC=N4)C=C3)NS2(=O)=O	659101	CYSOFAOLQAYKGU-UHFFFAOYSA-N	C15H10N2O2S	282.317
C1=CC2=C(C(=C1)NC(=O)C3=CC(=CC=C3)[N+](=O)[O-])N=CC=C2	657169	IGPIXGIGDVQTEE-UHFFFAOYSA-N	C16H11N3O3	293.282
CC1=CC(=C2C(=C1)NC(=O)C(=O)N2)C	655777	NLXZQFMPNGKKQX-UHFFFAOYSA-N	C10H10N2O2	190.202
C1=CC2=C(C(=C(C=C2Br)Br)N)N=C1	627384	SMXOUFFPKVBWEE-UHFFFAOYSA-N	C9H6Br2N2	301.969
C1=CC2=C(C(=C1)[N+](=O)[O-])NC3=C2C=C(C=C3)[N+](=O)[O-]	620850	MEFATMTVUAOEJH-UHFFFAOYSA-N	C12H7N3O4	257.205
C1=CC=C2C(=C1)C(=O)N(C2=O)C3=CC=CC4=C3N=CC=C4	615346	NZMUCYRTIBUNFO-UHFFFAOYSA-N	C17H10N2O2	274.279
C1=CC2=C(C3=C1C=CC(=N3)C=O)N=C(C=C2)C=O	602123	RHXOPVFYZBGQGA-UHFFFAOYSA-N	C14H8N2O2	236.23
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)CN	492685	CYWIXOJNNLFDHI-UHFFFAOYSA-N	C21H15F4N3	385.366
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)CN=[N+]=[N-]	492684	CRIGPQWXFGQMSD-UHFFFAOYSA-N	C21H13F4N5	411.364
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)CCl	492683	PENUREVAVQXFHC-UHFFFAOYSA-N	C21H13ClF4N2	404.793
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)C=O	492682	DABSVOFHWWOBPI-UHFFFAOYSA-N	C21H12F4N2O	384.334
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)CO	492681	MGYZUCIETLMBFX-UHFFFAOYSA-N	C21H14F4N2O	386.35
C1=CC(=C2C(=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F)C(=O)N	492680	XLASIXRCZDFALS-UHFFFAOYSA-N	C21H13F4N3O	399.349
CCC1=C2C(=CC=C1)N(C(=N2)C3=C(C=CC=C3F)F)CC4=C(C=CC=C4F)F	492674	LCJJJHWUTRNUQY-UHFFFAOYSA-N	C22H16F4N2	384.378
CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6NC5=C31)C(=O)NC4=O	489122	KQSNWOQGHYUMCK-UHFFFAOYSA-N	C21H13N3O2	339.354
CC1CN2C3=C(C=C(C=C3CN1CC=C(C)C)Cl)NC2=O	469375	FRCNLKVXRALXMC-LLVKDONJSA-N	C16H20ClN3O	305.806
C1=CC=C2C(=C1)C3=C4C(NC(=O)C4=C5C6=CC=CC=C6NC5=C3N2)O	465921	PLHXPQPLYRWYLK-UHFFFAOYSA-N	C20H13N3O2	327.343
COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)N(C5=O)O)CO	465909	XAQRFDFZQIYNMK-UHFFFAOYSA-N	C27H21Cl2N3O8	586.378
CN1C2=CC=CC=C2C3=C4C(=C5C6=CC=CC=C6N(C5=C31)CC(F)F)CNC4=O	465399	SEAHSSUYMJWMKY-UHFFFAOYSA-N	C23H17F2N3O	389.406
CC1C2=CC(=CC3=C2N(CCN1CC=C(C)C)C(=O)N3)Cl	465264	VRXARPJNPFOGAW-UHFFFAOYSA-N	C16H20ClN3O	305.806
C1=CC=C(C=C1)C(=NC2=NC3=C(C=CC4=C3N=CC=C4)C=C2)N	463102	JMEYMBAUUVMVOU-UHFFFAOYSA-N	C19H14N4	298.349
C1=CC=C(C=C1)C(=O)NC2=NC3=C(C=CC4=C3N=CC=C4)C=C2	463101	IMYKVLLBPSJPGB-UHFFFAOYSA-N	C19H13N3O	299.333
CC1CN2C3=C(C=CC(=C3CN1CC=C(C)C)Br)NC2=O	460855	ITKJFOOGOHTXFJ-NSHDSACASA-N	C16H20BrN3O	350.26
CN(CCCNC1=C2C3=C(C=C1)N=CN3C4=CC=CC=C4C2=O)CCCNC5=C6C7=C(C=C5)N=NN7C8=CC=CC=C8C6=O	457408	FGWARXSCGJFBCM-UHFFFAOYSA-N	C34H30N8O2	582.668
CC1CN2C3=C(CN1CC4CC4)C=CC=C3NC2=O	453576	SWKYSCYHMCRSNH-JTQLQIEISA-N	C15H19N3O	257.337
CC1CN2C3=C(C=C(C=C3CN1CC=C(C)C)Cl)NC2=O	453504	FRCNLKVXRALXMC-NSHDSACASA-N	C16H20ClN3O	305.806
CCN1C2=C(C(=C(C=C2)C)C)N(C(=O)C3=C1N=CC=C3)C	453293	VIKCADRKXGMLKS-UHFFFAOYSA-N	C17H19N3O	281.359
CCN1C2=CC=CC(=C2N(C(=O)C3=C1N=CC=C3)C)C	453271	XZKUDZNOAWQGAL-UHFFFAOYSA-N	C16H17N3O	267.332
CC1CN2C3=C(CN1CC(=C)C)C=CC=C3NC2=O	452823	IIUBASIWSTXESN-NSHDSACASA-N	C15H19N3O	257.337
CC1CN2C3=C(CN1CC(=C)C)C=CC=C3NC2=O	452811	IIUBASIWSTXESN-UHFFFAOYSA-N	C15H19N3O	257.337
C1=CC=C2C(=C1)C(=CC(=C2N)N)S(=O)(=O)O	452428	VZYOWBULYLPMGR-UHFFFAOYSA-N	C10H10N2O3S	238.261
CC(C1=CC=CC2=NC3=C(C=CC=C3N=C21)C(=O)OC)O	443634	CMJFOBNRYRSQGE-UHFFFAOYSA-N	C16H14N2O3	282.299
CC1=NC2=C3N1C4=CC=CC=C4C(=O)C3=C(C=C2)NCCN(C)C	438570	WTFFYWWTDRXKDI-UHFFFAOYSA-N	C19H20N4O	320.396
CCN(CC)CCNC1=C2C3=C(C=C1)N=CN3C4=C(C2=O)C=C(C=C4)O.Cl	438544	HXAQGSRFKAXSNB-UHFFFAOYSA-N	C20H23ClN4O2	386.88
CC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=NC3=C4C=CC(=CC4=CC(=C3N)S(=O)(=O)O)S(=O)(=O)O)C)N=NC5=C(C=CC6=C5C=CC(=C6)S(=O)(=O)O)N	408832	OFGVQLJUXSRVEG-UHFFFAOYSA-N	C34H28N6O9S3	760.811
C1=CSC(=C1)C2=CC=C(C3=NSN=C23)C4=CC=CS4	396294	XGERJWSXTKVPSV-UHFFFAOYSA-N	C14H8N2S3	300.412
CCN(CC)CCNC1=C2C3=C(C=C1)N=CN3C4=CC(=C(C(=O)C4=C2O)OC)OC	378422	GRQHDQZNSRJNRZ-UHFFFAOYSA-N	C22H26N4O4	410.474
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C(=N2)C4=CC=CC=C4C3=O	377390	QBFJJQWOTWRKPL-UHFFFAOYSA-N	C20H18N4O2	346.39
CCN(CC)CCN1C(=O)C2=C3C4=C(C(=CC=C4)Cl)NC3=C5C(=C2C1=O)C6=C(N5C7C(C(C(C(O7)CO)OC)O)O)C(=CC=C6)Cl	368860	JSKFWUPVIZYJMR-UHFFFAOYSA-N	C33H34Cl2N4O7	669.556
CCN(CC)CCNC1=C2C3=C(C=C1)N=C(N3C4=C(C2=O)C=C(C=C4)OC)C	367850	URGOPTXSJQVCSA-UHFFFAOYSA-N	C22H26N4O2	378.476
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC4=CC=CC=C4C3=N2	358153	ARKCBNOVQCRMQS-UHFFFAOYSA-N	C21H20N4O	344.418
C1=CC2=C(C3=C1C=CC(=N3)CCl)N=C(C=C2)CCl	353740	VHSRCSBZOPMBPA-UHFFFAOYSA-N	C14H10Cl2N2	277.148
CC(CCCN)NC1=C2C(=CC(=C1)O)C=CC=N2	353243	ZJVLLKFLBQUFMW-UHFFFAOYSA-N	C14H19N3O	245.326
C1=CC2=C(C(=C1)[N+](=O)[O-])NC(=O)C=C2	346520	LPIFZNBFLQNYIA-UHFFFAOYSA-N	C9H6N2O3	190.158
C1=CC=C2C(=C1)C=CC3=C2N=C(N3)CO	345770	CRWQKDHYIRALAA-UHFFFAOYSA-N	C12H10N2O	198.225
C1=CC2=C(C3=C1C=CC(=N3)CO)N=C(C=C2)CO	336912	IEPOQNOTFLXUPQ-UHFFFAOYSA-N	C14H12N2O2	240.262
C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2N=C(N=N4)SC5=C(C(=O)C6=CC=CC=C6C5=O)Cl	332061	LTXPJUHAUKZMOA-UHFFFAOYSA-N	C25H12ClN3O2S	453.9
C1=CC=C2C(=C1)C3=CC=CC=C3C4=C2N=C(N=N4)SCC(=O)O	332060	XZGDBVGWDJBZRI-UHFFFAOYSA-N	C17H11N3O2S	321.354
CC1=C(C(=CC=C1)[N+](=O)[O-])NC(=O)C	316249	VWGWKZKGMNQBIK-UHFFFAOYSA-N	C9H10N2O3	194.19
CC1=C(C(=C(C(=C1C)[N+](=O)[O-])[N+](=O)[O-])C)C	300042	OVFWWDRGWIAOIT-UHFFFAOYSA-N	C10H12N2O4	224.216
C1=CC=C(C=C1)C2=NC3=C(C4=CC=CC=C4C=C3)N=C2C5=CC=CC=C5	294541	GMULDPVEJSZHIF-UHFFFAOYSA-N	C24H16N2	332.406
C1=CC=C2C(=C1)C3=CC(=CC(=C3N=C2NCCO)[N+](=O)[O-])Cl	289037	VSWCCNDGUZELDO-UHFFFAOYSA-N	C15H12ClN3O3	317.729
C1=CC=C2C(=C1)C3=C(C(=CC=C3)[N+](=O)[O-])NC2=O	269083	PQKGWMHEHBQWIR-UHFFFAOYSA-N	C13H8N2O3	240.218
C1=CC=C2C(=C1)C3=C(C(=CC=C3)N)NC2=O	269082	SWPBPTPKUYDBKQ-UHFFFAOYSA-N	C13H10N2O	210.236
CN(C)C1=C(C2=C(C=C1)C3=CC=CC=C3C2)[N+](=O)[O-]	262955	MKVQWWABNGLLSW-UHFFFAOYSA-N	C15H14N2O2	254.289
C1=CC=C2C(=C1)C3=CC=CC=C3C4=NC5=C(C=CC=N5)N=C24	258692	BPTMJVMGNWIWDV-UHFFFAOYSA-N	C19H11N3	281.318
C1=CC=C(C=C1)C(C2=C(C3=C(C=CC=N3)C=C2)O)NC4=CC=CC5=C4N=CC=C5	256758	RBSPENDGIMQZGB-UHFFFAOYSA-N	C25H19N3O	377.447
C1=CC=C2C(=C1)C3=CC=CC=C3C(=C2NO)N=O	255034	IERNNCWIAQGPSR-UHFFFAOYSA-N	C14H10N2O2	238.246
C1=CC=C2C(=C1)C3=CC=CC=C3C4=NC=CN=C24	252644	KBBSSGXNXGXONI-UHFFFAOYSA-N	C16H10N2	230.27
C1=CC2=C(C=CC3=C2N=CN3)C=C1O	247486	JXLYPMVAAWZRRJ-UHFFFAOYSA-N	C11H8N2O	184.198
C1=CC=C(C=C1)C2=NC3=C(N2)C=CC4=CC=CC=C43	232849	FRVKSWQZQPSSJX-UHFFFAOYSA-N	C17H12N2	244.297
C1=CC2=C(C(=C1)[N+](=O)[O-])NC=C(C2=O)C(=O)O	225906	BMIZBCVEHSUUNO-UHFFFAOYSA-N	C10H6N2O5	234.167
C1=CC(=C(C(=C1)N)[N+](=O)[O-])C(F)(F)F	223086	ZLWSMUKHEYFHAB-UHFFFAOYSA-N	C7H5F3N2O2	206.124
C1=CC2=C(C(=C(C=C2C=C1S(=O)(=O)O)S(=O)(=O)O)N)N	221482	VRJRYYZQHXJUEW-UHFFFAOYSA-N	C10H10N2O6S2	318.318
C1=CC(=C(C(=C1)[N+](=O)[O-])N)C(=O)O	219633	JJPIVRWTAGQTPQ-UHFFFAOYSA-N	C7H6N2O4	182.135
C1=CC2=C(C=CN=C2C3=NC=CC(=C31)Cl)Cl	219391	GIEQBYJCGYHHSU-UHFFFAOYSA-N	C12H6Cl2N2	249.094
CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C.C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl	216293	OZCVMXDGSSXWFT-UHFFFAOYSA-N	C40H38ClN7O6S2	812.357
CC12C(C(CC(O1)N3C4=CC=CC=C4C5=C6C(=C7C8=CC=CC=C8N2C7=C53)CNC6=O)O)OC	196804	OSJFVOAURBIGTC-SFDUFSHASA-N	C27H23N3O4	453.498
C1=CC(=C2C(=C1)N=C3C(=N2)C=CC=C3C(=O)O)C(=O)O	193025	MJALVONLCNWZHK-UHFFFAOYSA-N	C14H8N2O4	268.228
CC(CCCNC1=C2C(=CC(=C1)OC)C=CC=N2)NC3=CC=NC4=CC5=CC=CC=C5C=C34	182816	MDVIJALEQKTJLR-UHFFFAOYSA-N	C28H28N4O	436.559
CCN(CC)CCCNC1=C2C3=C(C=C1)N=CN3C4=C(C2=O)C=C(C=C4)O	154480	ZNCLTXLLRNQSPG-UHFFFAOYSA-N	C21H24N4O2	364.449
CC1=NC2=C3N1C4=C(C=C(C=C4)O)C(=O)C3=C(C=C2)NCCN(C)C	154479	RWGHRNQPAMSGPF-UHFFFAOYSA-N	C19H20N4O2	336.395
CC1=C(C=CC(=C1N)N=NC2=CC=CC=C2)N	150084	CAGBLWRDOQVQDD-UHFFFAOYSA-N	C13H14N4	226.283
C1=CC=C2C(=C1)C3=C4C(=NC=C3)C5=NC=CC6=C5C(=NC7=CC=CC=C67)C4=N2	149352	XLONQTAYDCFVPP-UHFFFAOYSA-N	C24H12N4	356.388
CN(C)CCNC(=O)C1=C2C(=CC=C1)N=C3C=CC=C(C3=N2)OC	149196	CMOMBJSTLVSUTD-UHFFFAOYSA-N	C18H20N4O2	324.384
C1=CC=C2C(=C1)C=CC3=NC4=CC=CC=C4N=C32	136045	SEXRCKWGFSXUOO-UHFFFAOYSA-N	C16H10N2	230.27
CC1=C2C(=C(C=C(C2=NC=C1)NC(C)CCCN)OC)OC3=CC=C(C=C3)F	133354	PUTKXMDXVJKFKD-UHFFFAOYSA-N	C22H26FN3O2	383.467
CCCN(CCC)C1CC2=C3C(=CC=C2)NC(=O)N3C1	131559	UCZYAFAFGFTZEW-CYBMUJFWSA-N	C16H23N3O	273.38
CNC1COC(CC1O)OCC2C(C(C(C(O2)N3C4=C(C=CC=C4Cl)C5=C6C(=C7C8=CC=CC=C8NC7=C53)C(=O)N(C6=O)C)O)O)OC	128141	CGQSZYLXZOKJEJ-VYCQBBBDSA-N	C34H35ClN4O9	679.123
CC1CN2C3=C(CN1CC=C(C)C)C=CC=C3NC2=O	127665	LOFKLFWOTPCHJG-UHFFFAOYSA-N	C16H21N3O	271.364
